TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
11_55_51,59,4084.1,4074.36,4096.41,4079.49,4089.23,4096.92,4092.82,4109.74,4096.41,4070.26,4066.67,4091.28,4041.54,4072.82,0
11_55_51,60,4081.54,4077.44,4096.92,4084.1,4096.92,4100.51,4089.23,4106.67,4094.36,4074.87,4066.15,4090.77,4039.49,4067.69,0
11_55_51,61,4087.18,4089.74,4097.95,4090.77,4111.79,4116.41,4096.41,4104.62,4102.56,4098.46,4076.41,4098.97,4052.82,4080.51,0
11_55_51,62,4100.51,4098.97,4103.59,4094.36,4110.26,4119.49,4106.15,4115.9,4110.77,4098.46,4092.82,4112.31,4069.74,4099.49,0
11_55_51,63,4105.64,4096.92,4105.13,4095.9,4100.51,4109.74,4103.08,4123.08,4108.72,4089.23,4094.87,4114.87,4068.72,4098.97,0
11_55_51,64,4097.95,4089.74,4101.03,4094.87,4100,4104.62,4096.41,4110.77,4098.97,4091.79,4083.08,4106.15,4055.38,4090.77,0
11_55_51,65,4090.26,4082.05,4098.97,4090.77,4094.87,4100,4094.36,4101.54,4090.26,4081.03,4076.41,4105.13,4047.18,4088.21,0
11_55_51,66,4089.23,4075.9,4101.54,4086.15,4084.1,4097.44,4091.28,4108.72,4091.28,4076.41,4077.95,4108.21,4047.69,4087.18,0
11_55_51,67,4084.62,4074.87,4100.51,4082.56,4082.56,4101.03,4089.23,4107.69,4093.85,4074.36,4071.28,4099.49,4045.64,4080.51,0
11_55_51,68,4076.92,4074.87,4096.92,4082.56,4094.36,4100.51,4091.28,4098.46,4087.69,4051.28,4063.59,4092.82,4036.92,4072.31,0
11_55_51,69,4079.49,4073.33,4097.95,4085.64,4104.1,4095.38,4091.79,4104.1,4088.72,4059.49,4076.92,4102.05,4042.56,4079.49,0
11_55_51,70,4083.59,4068.72,4100,4082.56,4100,4097.95,4091.28,4109.74,4097.44,4097.44,4090.77,4108.21,4052.31,4093.33,0
11_55_51,71,4085.13,4065.13,4098.46,4078.46,4093.85,4104.1,4093.85,4105.13,4100.51,4104.1,4087.69,4103.08,4049.23,4091.28,0
11_55_51,72,4091.79,4070.26,4099.49,4085.13,4093.33,4107.69,4100.51,4111.79,4108.21,4089.23,4093.85,4106.67,4053.85,4089.23,0
