TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_2_5,35,4123.59,4110.77,4100.51,4078.97,4092.82,4096.41,4091.28,4091.28,4074.36,4064.62,4106.67,4066.15,4070.26,4092.82,0
12_2_5,36,4121.03,4106.15,4098.97,4076.92,4091.28,4093.85,4094.36,4090.26,4076.92,4070.26,4112.82,4065.64,4071.28,4095.38,0
12_2_5,37,4129.23,4106.67,4102.05,4075.9,4101.03,4084.1,4085.13,4085.13,4072.31,4080.51,4124.1,4074.36,4081.03,4106.15,0
12_2_5,38,4135.9,4113.33,4105.13,4078.97,4105.64,4072.82,4081.03,4084.62,4069.74,4080.51,4123.08,4082.05,4088.21,4112.82,0
12_2_5,39,4145.13,4121.03,4107.69,4090.77,4102.05,4075.9,4090.77,4094.36,4077.95,4081.54,4128.21,4089.74,4092.82,4122.05,0
12_2_5,40,4153.85,4123.59,4108.21,4097.95,4098.46,4089.74,4095.9,4092.82,4075.9,4078.97,4141.03,4094.36,4095.38,4129.74,0
12_2_5,41,4153.85,4122.56,4107.18,4093.33,4100.51,4096.92,4093.33,4086.15,4064.62,4069.23,4138.97,4088.21,4092.31,4125.64,0
12_2_5,42,4153.85,4123.59,4109.74,4089.74,4107.69,4088.21,4087.18,4088.72,4076.41,4078.97,4129.23,4085.13,4094.87,4124.62,0
12_2_5,43,4156.41,4123.08,4111.28,4093.33,4109.23,4079.49,4083.59,4093.33,4092.82,4096.92,4128.72,4091.79,4098.46,4130.77,0
12_2_5,44,4155.9,4122.56,4110.26,4100.51,4105.64,4084.62,4087.69,4095.9,4077.44,4082.05,4135.38,4093.85,4094.36,4129.74,0
12_2_5,45,4154.36,4122.56,4111.79,4101.54,4100.51,4089.74,4087.69,4090.26,4057.44,4058.97,4130.77,4089.23,4090.26,4124.62,0
12_2_5,46,4156.92,4122.56,4115.9,4100.51,4096.92,4084.1,4080.51,4083.08,4069.23,4075.9,4125.13,4089.23,4091.79,4125.13,0
12_2_5,47,4157.44,4122.05,4114.36,4104.62,4102.56,4078.46,4083.59,4086.15,4078.46,4097.44,4133.33,4093.85,4091.79,4128.72,0
12_2_5,48,4154.87,4120,4110.77,4105.13,4111.28,4084.1,4093.85,4091.28,4065.64,4083.08,4128.72,4092.31,4088.72,4127.18,0
12_2_5,49,4153.85,4120,4114.87,4100,4110.26,4091.28,4091.28,4081.54,4058.46,4067.69,4106.15,4090.26,4085.64,4123.08,0
12_2_5,50,4154.87,4119.49,4116.92,4102.05,4107.69,4089.23,4081.03,4067.69,4059.49,4069.23,4101.54,4091.28,4083.08,4116.41,0
12_2_5,51,4151.28,4110.77,4111.79,4105.13,4103.59,4081.03,4083.59,4071.28,4063.08,4069.74,4108.21,4086.67,4082.56,4110.77,0
12_2_5,52,4141.54,4106.15,4109.74,4100.51,4098.97,4081.03,4090.26,4076.92,4061.03,4062.56,4103.08,4080.51,4086.67,4108.72,0
12_2_5,53,4137.44,4108.72,4113.85,4097.95,4106.67,4089.23,4084.1,4070.26,4058.97,4065.13,4109.74,4082.56,4112.31,4107.18,0
12_2_5,54,4137.95,4102.56,4112.31,4096.92,4108.72,4093.33,4082.05,4075.38,4072.31,4086.15,4126.67,4084.62,4151.79,4107.18,0
12_2_5,55,4130.77,4085.13,4103.59,4089.74,4099.49,4090.77,4090.77,4089.74,4080,4095.9,4122.56,4077.95,4169.74,4107.69,0
12_2_5,56,4121.03,4080.51,4103.59,4083.08,4101.54,4089.23,4085.64,4081.03,4062.56,4073.33,4117.44,4073.33,4169.74,4106.15,0
12_2_5,57,4122.05,4086.67,4107.18,4085.64,4101.03,4090.77,4078.97,4069.74,4055.38,4054.87,4124.1,4078.97,4180,4103.08,0
12_2_5,58,4125.13,4085.13,4106.67,4091.79,4093.85,4091.28,4085.13,4084.1,4075.9,4075.38,4119.49,4083.59,4188.21,4097.95,0
12_2_5,59,4122.05,4083.08,4107.69,4093.33,4103.59,4090.77,4085.13,4087.69,4078.46,4095.38,4113.85,4082.56,4185.64,4095.38,0
12_2_5,60,4122.56,4091.28,4109.23,4092.82,4116.92,4092.31,4085.13,4077.44,4067.18,4086.67,4119.49,4083.08,4187.18,4097.44,0
12_2_5,61,4123.59,4093.85,4107.18,4092.31,4108.72,4092.31,4090.77,4073.85,4069.74,4075.38,4112.82,4083.08,4182.56,4094.87,0
12_2_5,62,4121.54,4089.23,4106.15,4091.79,4102.05,4094.36,4088.72,4071.28,4067.69,4075.38,4103.08,4083.08,4171.28,4089.74,0
12_2_5,63,4122.05,4089.74,4106.15,4091.79,4108.21,4094.87,4080,4068.72,4057.95,4073.85,4111.28,4088.21,4167.69,4091.79,0
12_2_5,64,4124.62,4092.31,4101.03,4091.79,4103.59,4089.74,4075.9,4073.85,4055.38,4061.54,4113.85,4090.77,4166.15,4093.33,0
12_2_5,65,4123.08,4090.77,4099.49,4090.26,4100,4088.21,4079.49,4076.41,4060.51,4053.33,4103.08,4086.67,4156.41,4089.74,0
12_2_5,66,4122.56,4091.79,4102.56,4092.31,4107.69,4095.38,4086.67,4074.36,4069.74,4067.18,4104.1,4087.18,4153.33,4090.26,0
12_2_5,67,4124.1,4092.82,4101.54,4092.82,4106.15,4098.46,4089.23,4081.03,4071.79,4072.82,4109.23,4091.28,4155.9,4090.77,0
12_2_5,68,4121.54,4090.26,4102.56,4088.72,4096.41,4095.38,4087.18,4088.21,4061.03,4051.79,4102.05,4090.26,4146.15,4087.69,0
12_2_5,69,4122.56,4094.87,4108.72,4090.26,4103.08,4092.31,4089.74,4090.26,4061.54,4051.79,4104.1,4090.77,4138.97,4089.74,0
12_2_5,70,4126.67,4104.1,4111.28,4094.36,4112.82,4095.38,4094.36,4088.21,4073.85,4079.49,4114.87,4095.38,4143.59,4092.82,0
12_2_5,71,4128.21,4107.18,4109.74,4097.95,4102.56,4102.05,4092.31,4082.56,4071.79,4082.05,4113.33,4095.38,4145.64,4095.38,0
12_2_5,72,4126.67,4108.21,4110.77,4100,4099.49,4101.54,4089.74,4085.64,4069.23,4066.15,4107.69,4091.28,4141.54,4096.41,0
12_2_5,73,4126.15,4110.26,4110.77,4095.9,4108.72,4095.9,4090.77,4090.77,4072.82,4067.69,4108.72,4095.9,4141.03,4095.9,0
12_2_5,74,4130.77,4108.21,4107.18,4093.33,4103.59,4093.33,4086.15,4081.03,4076.41,4077.44,4115.38,4104.62,4147.18,4100.51,0
12_2_5,75,4132.31,4107.18,4105.13,4095.38,4097.95,4093.33,4080,4071.28,4078.46,4083.08,4120.51,4098.97,4152.31,4107.18,0
12_2_5,76,4132.31,4107.69,4106.15,4096.41,4109.23,4092.31,4085.13,4078.46,4071.79,4075.38,4123.08,4095.38,4153.33,4107.18,0
12_2_5,77,4134.36,4110.26,4106.67,4096.41,4111.28,4095.38,4092.31,4084.62,4068.72,4068.21,4125.64,4104.1,4150.26,4104.62,0
12_2_5,78,4131.28,4108.21,4107.69,4098.46,4093.33,4094.87,4087.69,4080,4075.9,4074.87,4121.03,4103.08,4140.51,4103.08,0
12_2_5,79,4119.49,4096.41,4106.15,4094.36,4086.15,4088.21,4084.62,4074.87,4071.79,4069.74,4107.18,4087.69,4125.64,4092.82,0
12_2_5,80,4115.9,4094.87,4106.67,4083.59,4096.92,4087.18,4090.26,4067.69,4059.49,4061.54,4101.54,4084.62,4112.31,4086.67,0
12_2_5,81,4119.49,4105.64,4105.64,4081.54,4099.49,4091.28,4086.67,4073.33,4064.62,4063.08,4107.69,4090.77,4107.18,4090.77,0
12_2_5,82,4117.95,4101.03,4102.56,4086.15,4094.36,4090.77,4080,4094.36,4081.03,4066.67,4107.18,4087.69,4105.64,4092.31,0
12_2_5,83,4118.97,4094.87,4101.54,4086.67,4089.74,4091.79,4087.18,4095.38,4078.46,4069.74,4106.67,4082.05,4107.69,4091.79,0
12_2_5,83,4118.97,4094.87,4101.54,4086.67,4089.74,4091.79,4087.18,4095.38,4078.46,4069.74,4106.67,4082.05,4107.69,4091.79,0
12_2_5,84,4123.08,4104.1,4104.62,4083.59,4084.1,4096.92,4092.82,4074.36,4063.08,4067.18,4107.18,4082.56,4107.18,4093.85,0
12_2_5,85,4121.54,4103.59,4105.64,4082.05,4087.69,4094.36,4083.59,4077.44,4058.97,4057.44,4099.49,4081.03,4099.49,4092.82,0
12_2_5,86,4118.46,4094.87,4102.05,4085.64,4104.62,4088.72,4080.51,4095.38,4067.18,4058.97,4092.31,4076.41,4094.36,4089.74,0
12_2_5,87,4121.54,4100.51,4101.54,4092.82,4109.23,4093.85,4092.82,4094.36,4074.87,4062.56,4091.28,4076.41,4097.95,4091.79,0
12_2_5,88,4123.08,4103.08,4104.1,4092.31,4098.46,4100.51,4096.92,4084.62,4073.33,4052.82,4091.79,4078.46,4098.46,4093.85,0
12_2_5,89,4115.9,4092.31,4102.56,4084.1,4094.87,4097.44,4091.79,4087.69,4068.21,4053.85,4091.28,4076.92,4092.31,4090.77,0
12_2_5,90,4109.23,4088.72,4097.95,4083.59,4097.44,4092.82,4089.74,4094.87,4069.74,4061.03,4085.64,4076.92,4092.82,4087.69,0
12_2_5,91,4107.18,4092.31,4096.41,4084.1,4097.95,4092.82,4087.69,4088.72,4072.31,4054.87,4074.36,4074.36,4089.74,4081.03,0
12_2_5,92,4105.64,4088.21,4093.85,4080,4093.85,4094.36,4086.67,4084.62,4073.85,4050.26,4069.74,4067.18,4076.41,4073.33,0
12_2_5,93,4104.62,4089.74,4094.87,4082.56,4086.67,4098.97,4090.26,4098.97,4073.85,4048.72,4072.31,4063.59,4075.38,4076.92,0
12_2_5,94,4112.82,4103.08,4098.97,4089.23,4093.85,4105.64,4093.85,4106.15,4074.87,4041.03,4073.85,4067.69,4089.74,4089.23,0
